"@timestamp","agent.name","event.code","process.name","process.executable","network.protocol","network.transport","source.ip","destination.ip"
"Jun 10, 2025 @ 10:53:59.774","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.772","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.770","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.767","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.762","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.759","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.757","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.755","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.752","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.745","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.740","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.738","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.735","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.733","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.731","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.728","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.723","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.721","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.719","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.716","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.714","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.711","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.706","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.704","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.696","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.693","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.691","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.688","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.683","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.681","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.678","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.676","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.673","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.671","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.666","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.663","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.661","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.659","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.656","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.654","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.649","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.641","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.639","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.636","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.634","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.631","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.625","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.622","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.620","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.618","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.615","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.612","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.607","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.605","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.602","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.600","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.597","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.594","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.582","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.580","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.577","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.575","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.572","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.570","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.564","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.562","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.559","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.557","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.555","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.552","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.547","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.544","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.542","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.539","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.537","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.527","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.522","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.519","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.517","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.514","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.511","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:59.368","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","20.189.173.14"
"Jun 10, 2025 @ 10:53:59.129","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:58.812","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:58.528","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:58.235","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:57.954","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:57.526","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:57.232","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:56.958","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:56.552","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:56.266","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:55.984","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:55.639","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:55.337","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:55.038","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:54.662","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:54.380","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:54.347","DESKTOP-NIU0UCP","-","-","-",dns,udp,"192.168.4.100","8.8.8.8"
"Jun 10, 2025 @ 10:53:54.081","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:53.788","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:53.389","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:53.044","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:52.572","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:52.266","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:51.918","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:51.608","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:51.256","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:50.921","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:50.641","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:50.427","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.381","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.344","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.17"
"Jun 10, 2025 @ 10:53:50.321","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.279","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.226","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.179","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.121","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:50.066","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:50.063","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.997","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.952","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.872","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.779","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:49.741","DESKTOP-NIU0UCP",4740,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:53:49.741","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.693","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.640","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.593","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.541","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.484","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.447","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:49.433","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.381","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.319","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.264","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.172","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.104","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:49.099","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:49.034","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.987","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.940","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.894","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.853","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.802","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.747","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.702","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.649","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.603","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.530","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.467","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.411","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.373","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.358","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:48.323","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.275","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.233","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.189","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.143","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.090","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:48.038","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:47.982","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.981","DESKTOP-NIU0UCP",4740,"-","-","-","-","-","-"
"Jun 10, 2025 @ 10:53:47.930","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.872","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.811","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.762","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.127"
"Jun 10, 2025 @ 10:53:47.742","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.709","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.661","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.606","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.552","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.499","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.456","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.409","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.361","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.312","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.308","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:47.224","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.153","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.103","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.062","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:47.015","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:47.004","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.955","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.911","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.863","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.813","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.765","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.708","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.651","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.567","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.504","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.441","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.396","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.350","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.305","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.253","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.209","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.162","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.114","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.070","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:46.016","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.969","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.887","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.812","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.768","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.711","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.666","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.619","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.591","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.11"
"Jun 10, 2025 @ 10:53:45.559","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.500","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.443","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.403","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.353","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.296","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.258","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:45.214","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.160","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.081","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:45.004","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:44.915","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
"Jun 10, 2025 @ 10:53:44.890","DESKTOP-NIU0UCP","-","-","-",tls,tcp,"192.168.4.100","18.239.153.38"
"Jun 10, 2025 @ 10:53:44.876","DESKTOP-NIU0UCP",5,"svchost.exe","C:\Windows\System32\svchost.exe","-","-","-","-"
"Jun 10, 2025 @ 10:53:44.830","DESKTOP-NIU0UCP",4625,"-","-","-","-","192.168.4.101","-"
